step,loss,sigma,lr,val_bler
0,2.106187582015991,0.22360679774997896,1e-06,0.999267578125
500,1.293088674545288,0.2472066162365221,0.00025100000000000003,0.9920654296875
1000,1.3416210412979126,0.268741924943285,0.000501,0.9931640625
1500,1.3913027048110962,0.2886751345948129,0.000751,0.9935302734375
2000,1.428072452545166,0.3073181485764296,0.0009999999968528048,0.9925537109375
2500,1.4753159284591675,0.32489314482696546,0.0009992102588219365,0.99169921875
3000,1.513288974761963,0.3415650255319866,0.000996849820626807,0.9931640625
3500,1.543857216835022,0.35746017649212025,0.0009929261090792561,0.9918212890625
4000,1.5696604251861572,0.37267799624996495,0.0009874514696274462,0.994384765625
4500,1.5867619514465332,0.3872983346207417,0.000980443127512514,0.9920654296875
5000,1.606506109237671,0.4013864859597432,0.0009719231335715897,0.9931640625
5500,1.6308107376098633,0.4149966532662911,0.0009619182948577062,0.994873046875
6000,1.6558451652526855,0.42817441928883765,0.0009504600902948906,0.9912109375
6500,1.670088768005371,0.4409585518440985,0.0009375845716338252,0.9932861328125
7000,1.674634337425232,0.45338235029118146,0.000923332250019701,0.9930419921875
7500,1.7022716999053955,0.4654746681256314,0.0009077479685291668,0.99267578125
8000,1.7174675464630127,0.4772607021092118,0.0008908807610774207,0.99267578125
8500,1.7270442247390747,0.4887626099538393,0.000872783698139372,0.9925537109375
9000,1.7300140857696533,0.5,0.0008535137197702918,0.9915771484375
9500,1.734397292137146,0.5,0.0008331314564513348,0.9918212890625
10000,1.7338298559188843,0.5,0.0008117010383236134,0.994873046875
10500,1.7391554117202759,0.5,0.0007892898934110488,0.992431640625
11000,1.7295870780944824,0.5,0.0007659685354668607,0.9937744140625
11500,1.7292063236236572,0.5,0.0007418103421112131,0.9937744140625
12000,1.7392206192016602,0.5,0.0007168913239580735,0.99267578125
12500,1.7203609943389893,0.5,0.0006912898854577002,0.9945068359375
13000,1.7345887422561646,0.5,0.0006650865782072358,0.9910888671875
13500,1.731874942779541,0.5,0.0006383638475055801,0.9942626953125
14000,1.7370425462722778,0.5,0.0006112057729499786,0.9913330078125
14500,1.7337982654571533,0.5,0.0005836978038905031,0.992431640625
15000,1.7429059743881226,0.5,0.0005559264905747829,0.9910888671875
15500,1.735965609550476,0.5,0.0005279792118289058,0.9920654296875
16000,1.7368710041046143,0.5,0.0004999439001313037,0.9940185546875
16500,1.7348791360855103,0.5,0.0004719087649446433,0.9931640625
17000,1.7269768714904785,0.5,0.0004439620151762232,0.994140625
17500,1.728704571723938,0.5,0.0004161915816401162,0.9931640625
18000,1.735926866531372,0.5,0.00038868484039429775,0.9931640625
18500,1.7389123439788818,0.5,0.00036152833782324156,0.9931640625
19000,1.7272223234176636,0.5,0.0003348075183309741,0.99267578125
19500,1.7365719079971313,0.5,0.0003086064555013695,0.9925537109375
20000,1.7369272708892822,0.5,0.00028300758757154887,0.9913330078125
20500,1.7295643091201782,0.5,0.000258091458050689,0.9915771484375
21000,1.7305153608322144,0.5,0.00023393646230034177,0.993408203125
21500,1.7298120260238647,0.5,0.00021061860087362617,0.9931640625
22000,1.732889175415039,0.5,0.00018821124038936822,0.991943359375
22500,1.7371797561645508,0.5,0.0001667848826935764,0.9918212890625
23000,1.738558292388916,0.5,0.0001464069430345506,0.9940185546875
23500,1.728193759918213,0.5,0.0001271415379495693,0.993408203125
24000,1.7376618385314941,0.5,0.00010904928353054378,0.9912109375
24500,1.72834312915802,0.5,9.218710470336516e-05,0.991455078125
25000,1.7290863990783691,0.5,7.660805612102956e-05,0.992919921875
25500,1.725931167602539,0.5,6.23611552340696e-05,0.99169921875
26000,1.743316888809204,0.5,4.949122806352141e-05,0.9921875
26500,1.7273766994476318,0.5,3.803876816167806e-05,0.9930419921875
27000,1.7312724590301514,0.5,2.803980920439253e-05,0.9923095703125
27500,1.7349385023117065,0.5,1.9525811615803302e-05,0.991943359375
28000,1.7377352714538574,0.5,1.2523563582199582e-05,0.992431640625
28500,1.7363407611846924,0.5,7.055096766477476e-06,0.9937744140625
29000,1.7303135395050049,0.5,3.1376169883770013e-06,0.9918212890625
29500,1.7292907238006592,0.5,7.834500886081397e-07,0.9927978515625
29999,1.7292051315307617,0.5,0.0,0.9921875
