Date,Close,High,Low,Open,Volume
2020-06-11,81.30693054199219,84.97651490391192,81.20527075656385,84.55291522831224,201662400
2020-06-12,82.0088882446289,84.18740070270101,80.90027071068629,83.44186857843707,200146000
2020-06-15,83.02311706542969,83.6742509001126,80.50330314287096,80.6654845616587,138808800
2020-06-16,85.22340393066406,85.49451390772815,83.44186840333514,85.07332981023045,165428800
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400
2020-06-18,85.13870239257812,85.55504068464955,84.53113702208627,85.06124238777585,96820400
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000
2020-06-22,86.86698913574219,87.00980187063504,84.99830891368086,85.0443003318489,135445200
2020-06-23,88.72114562988281,90.13718045697547,87.68998051908838,88.1087417587427,212155600
2020-06-24,87.1550521850586,89.26821268122214,86.78228229668392,88.3508144843821,192623200
2020-06-25,88.31205749511719,88.35078749388231,86.55230611311778,87.30994555491553,137522400
2020-06-26,85.59859466552734,88.42824081207692,85.45093609470156,88.20796811592135,205256800
2020-06-29,87.57135772705078,87.665763477541,85.0297599072803,85.50661236513594,130646000
2020-06-30,88.30239868164062,88.58803158175118,87.14052793069565,87.15988924218063,140223200
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600
2020-07-06,90.49299621582031,90.96016437699369,89.5296068531223,89.56107543992535,118655600
2020-07-07,90.21221160888672,91.64760765010688,90.10086747244101,90.87060685450933,112424400
2020-07-08,92.31328582763672,92.34475442259624,91.10057777662374,91.18772214628044,117092000
2020-07-09,92.71025085449219,93.25729463316677,91.66456287634601,93.20404179945581,125642800
2020-07-10,92.87242126464844,92.93051996359854,91.69602787555728,92.30600881208682,90257200
2020-07-13,92.44397735595703,96.77921853086478,92.23096604261153,94.17468319640058,191649200
2020-07-14,93.97376251220703,94.16498216403883,90.89479813530977,91.82671138557991,170989200
2020-07-15,94.6200942993164,96.09422076841606,93.4243319454073,95.8449023157505,153198000
2020-07-16,93.45577239990234,94.31023318785083,92.85789140298706,93.49450240060445,110577600
2020-07-17,93.2669906616211,94.06093739920163,92.79497651338822,93.90602474618288,92186800
2020-07-20,95.23246002197266,95.37043425049221,93.0103790882021,93.35410319288373,90318000
2020-07-21,93.91812133789062,96.09663446170768,93.66880290920021,96.02159737840238,103433200
2020-07-22,94.18193817138672,94.86211761268852,93.53322731563136,93.620364272229,89001600
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800
2020-07-27,91.7977066040039,91.88968945823548,90.50996880574512,90.73265713883738,121214000
2020-07-28,90.28968048095703,91.54595685387366,90.28483461346657,91.36925259131361,103625600
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270917,90.77137079362801,90329200
2020-07-30,93.13384246826172,93.23792519284922,90.78830982976133,91.19496376791191,158130000
2020-07-31,102.88389587402344,103.03397001244983,97.62157236005555,99.61612680199143,374336800
2020-08-03,105.47631072998047,108.09052270549662,104.4645145020522,104.7622398081077,308151200
2020-08-04,106.18069458007812,107.26995077307812,104.94377981745819,105.66511213347285,173071600
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570149,105.90234853375506,121776800
2020-08-06,110.28358459472656,110.77738293578851,106.30901285016994,106.8972095786005,202428800
2020-08-07,107.77621459960938,110.26177241107233,106.98083639595373,109.80588355038324,198045600
2020-08-10,109.3426742553711,110.35872195526468,106.69707099338436,109.21900028225699,212403600
2020-08-11,106.09086608886719,109.10505737675727,105.83139636601508,108.60794885006547,187902400
2020-08-12,109.61671447753906,109.87375687982836,106.98565970661953,107.17965145918507,165598000
2020-08-13,111.5566635131836,112.55816241863091,110.5066629686095,110.9940770606822,210082000
2020-08-14,111.45726013183594,111.54698151987802,109.65068105796512,111.38208775805406,165565200
2020-08-17,111.16624450683594,112.60180865121056,110.54061480830164,112.57755783182,119561600
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354063,110.91891544512356,105633600
2020-08-19,112.23321533203125,113.64452867430332,112.13864675565405,112.49995954797271,145538000
2020-08-20,114.72362518310547,114.8375973733061,112.2574641314498,112.27444044495672,126907200
2020-08-21,120.63561248779297,121.11817195845913,115.66934527196243,115.6814669811538,338054800
2020-08-24,122.07846069335938,124.91806397068724,120.2161130032418,124.83318239328597,345937600
2020-08-25,121.07695007324219,121.42129395286675,119.35767277780953,120.95328347307442,211495600
2020-08-26,122.72349548339844,123.17938430241111,121.32673099966804,122.39128067814039,163022400
2020-08-27,121.25642395019531,123.65710756851145,120.11427449940825,123.32489273389695,155552400
2020-08-28,121.05998229980469,122.64588380173389,120.83688511649021,122.2287948592591,187630000
2020-08-31,125.16539764404297,127.06655257654671,122.21668415759454,123.74924435405829,225702700
2020-09-01,130.1510467529297,130.75244043183687,126.61064913629612,128.77368605712132,151948100
2020-09-02,127.45455169677734,133.83698109172641,123.18667288708147,133.45869190086984,200119000
2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600
2020-09-04,117.32801055908203,119.98573625952378,107.56037630423063,116.46473461185484,332607200
2020-09-08,109.43241119384766,115.4171459794859,109.29661549435876,110.5284785969539,231366600
2020-09-09,113.79730987548828,115.56266164657546,111.79916649731042,113.73911382379356,176940500
2020-09-10,110.08229064941406,116.88180696925608,109.12201895469966,116.74601127102618,182274400
2020-09-11,108.63705444335938,111.77007275174712,106.6971070425851,111.12988655734183,180860300
2020-09-14,111.89614868164062,112.4490333059739,109.41301877590674,111.27536620520715,140150100
2020-09-15,112.07075500488281,115.26196916143692,110.1987055878256,114.7769823425134,184642000
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000
2020-09-17,107.0268783569336,108.83102975873638,105.44582412860575,106.42549948987329,178011000
2020-09-18,103.63198852539062,107.5506832359034,102.90450823656477,107.08509999522968,287104900
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800
2020-09-22,108.45275115966797,109.47122644967507,105.8823269140235,109.29663089711133,183055400
2020-09-23,103.90357971191406,108.74374613747926,103.56408301527631,108.2684611226227,150718700
2020-09-24,104.97053527832031,106.93958033536623,101.84721936701546,102.01211308896369,167743300
2020-09-25,108.90863037109375,109.06382969318265,104.43705165768294,105.17423363698332,149981400
2020-09-28,111.50817108154297,111.85736219121794,109.39362820642745,111.55667272467461,137672400
2020-09-29,110.66426849365234,111.84763729884212,110.15988555061436,111.11046279750276,99382200
2020-09-30,112.33264923095703,113.73911550361659,110.20841190929694,110.37330565840851,142675200
2020-10-01,113.28323364257812,114.18530951408272,112.35205974301084,114.1077098390407,116120400
2020-10-02,109.62641143798828,111.90585528542881,108.85043700934379,109.50031753591523,144712000
2020-10-05,113.00192260742188,113.14742012517607,110.1405034929378,110.4896945754234,106243800
2020-10-06,109.76222229003906,112.63334341918222,108.87954271233731,112.22594886007512,161498200
2020-10-07,111.62456512451172,112.08045390652613,110.70308575226879,111.1783781507114,96849000
2020-10-08,111.51787567138672,112.90493833599005,111.14928093514196,112.75944080327828,83477200
2020-10-09,113.45781707763672,113.48691510258755,111.46936816913343,111.81855926916633,100506900
2020-10-12,120.66473388671875,121.42131221454332,115.69846570876324,116.45504403658781,240226800
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500
2020-10-14,117.55108642578125,119.33583404671704,116.02822838388987,117.3667890995917,150712000
2020-10-15,117.08552551269531,117.56081055796655,114.60239518602361,115.15527990408137,112559200
2020-10-16,115.44625854492188,117.90029805270329,115.24256497002679,117.63840102761567,115393800
2020-10-19,112.49754333496094,116.80422116143153,112.18715207359088,116.35803418573154,120639300
2020-10-20,113.98161315917969,115.4074757022461,112.15805784138063,112.71094256212962,124423700
2020-10-21,113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230045,89946000
2020-10-22,112.2744369506836,114.49567723930029,111.14926409518415,113.92338900408984,101988000
2020-10-23,111.58576965332031,113.05043193781697,110.84858760677534,112.89523260157101,82572600
2020-10-26,111.5954818725586,113.05044248419397,109.49063323015535,110.58670829378724,111850700
2020-10-27,113.09893798828125,113.7585204355671,111.10079442752371,112.02226653167769,92276800
2020-10-28,107.8610610961914,111.96405267029793,107.76406521649079,111.59546536731106,143937800
2020-10-29,111.85735321044922,113.41901126991604,108.83103296967955,108.99593410290058,146129200
2020-10-30,105.59130859375,108.62732277738229,104.48553947126106,107.72524718795079,190272600
2020-11-02,105.50402069091797,107.35667373960923,104.09756199136386,105.8338155489353,122866900
2020-11-03,107.12389373779297,108.14236164402186,105.46523966166725,106.36731546450528,107624400
2020-11-04,111.49848175048828,112.1192643704232,108.97655143196363,110.71280536595152,138235500
2020-11-05,115.4559555053711,116.02824377297978,113.3608163942021,114.40838224963099,126387100
2020-11-06,115.3248062133789,115.82034093796346,112.83738439067113,114.96529408792372,114457900
2020-11-09,113.02198028564453,118.53121707167843,112.75963885381937,117.083465097586,154515300
2020-11-10,112.68192291259766,114.25598657554706,110.8940882741732,112.27383288243148,138023400
2020-11-11,116.10209655761719,116.23812654293447,113.13857769111563,113.86731293234887,112295000
2020-11-12,115.83003997802734,117.1126137436234,115.20818648034917,116.22841881317535,103162300
2020-11-13,115.87863159179688,116.27700303551688,114.52804275815001,116.05352836084144,81581900
2020-11-16,116.88914489746094,117.55957633149036,114.80010222486767,115.54826720324448,91183000
2020-11-17,116.00495147705078,117.24865863043144,115.58714291023577,116.16041857776305,74271000
2020-11-18,114.6834945678711,116.42274359265693,114.65434634387621,115.24705160870013,76322100
2020-11-19,115.27620697021484,115.68429695756758,113.49809106564801,114.25597458875419,74113000
2020-11-20,114.0130615234375,115.40251710432108,113.96448361868471,115.27620565626937,73604300
2020-11-23,110.62201690673828,114.2851304944073,110.5248536828197,113.85760341347095,127959300
2020-11-24,111.90460205078125,112.56532241854126,109.39775058959653,110.68033196208322,113874200
2020-11-25,112.7402114868164,113.43979858279869,111.90459439029078,112.27382503154757,76499200
2020-11-27,113.28433227539062,114.158816151439,112.92482759135008,113.26490259506915,46691300
2020-11-30,115.67459106445312,117.54015173092947,113.49809620715159,113.65356330256418,169410200
2020-12-01,119.24053192138672,119.96926723797301,116.60736920035771,117.57901628913943,127728200
2020-12-02,119.5903091430664,119.87208764992158,117.46239993689542,118.56035832864589,89004200
2020-12-03,119.45429992675781,120.27047995352808,118.74499426371094,120.01784962535093,78967600
2020-12-04,118.78384399414062,119.37654924842553,118.07453843287111,119.12391895649799,78260400
2020-12-07,120.24132537841797,121.03807568238211,118.78385476777048,118.84215122001115,86712000
2020-12-08,120.85344696044922,121.43644107050238,119.6000214847598,120.84373582820557,82225500
2020-12-09,118.32719421386719,122.37896123763355,117.56931058790569,120.99922399995596,115089200
2020-12-10,119.74578094482422,120.35792333365181,116.7433951040976,117.08347009062476,81312200
2020-12-11,118.93932342529297,119.27939842297663,117.13205925122674,118.95875310526962,86939800
2020-12-14,118.32719421386719,119.85268001340195,118.0940009627436,119.12394461719592,79184500
2020-12-15,124.25422668457031,124.27366377761385,120.61055011219938,120.81459511068267,157243700
2020-12-16,124.18621826171875,124.73033828648967,122.97165933994127,123.79756533721344,98208600
2020-12-17,125.05096435546875,125.90601844904018,124.40967378529018,125.24529078778322,94359800
2020-12-18,123.06883239746094,125.43965383144652,122.54414204339464,125.3036238225863,192541500
2020-12-21,124.59430694580078,124.672040495101,119.94983486476208,121.47532055765235,121251600
2020-12-22,128.14083862304688,130.5991048748753,125.97405467288996,127.87848972538272,168904800
2020-12-23,127.24689483642578,128.67520225485305,127.07199067068275,128.41286824547294,88223700
2020-12-24,128.22830200195312,129.67606189128196,127.38297355158525,127.59673715473882,54930100
2020-12-28,132.81442260742188,133.44598718799116,129.7245776284665,130.19097883452193,124486200
2020-12-29,131.0460205078125,134.85487480481046,130.53104880605997,134.1358655444837,121047300
2020-12-30,129.92864990234375,132.13429294527648,129.61771571736733,131.7359140805847,96452100
2020-12-31,128.92784118652344,130.9197204767935,127.98534242224186,130.27842990655225,99116600
2021-01-04,125.7408447265625,129.8217592553949,123.16597863459702,129.73431458165692,143301900
2021-01-05,127.29547119140625,128.0047841932833,124.78862009202955,125.2355842462787,97664900
2021-01-06,123.01051330566406,127.3343470647896,122.79674977159817,124.09876065496377,155088000
2021-01-07,127.20801544189453,127.89789129191489,124.23477818150717,124.72060165088172,109578200
2021-01-08,128.30599975585938,128.86955684085643,126.53759495540402,128.67521556411702,105158200
2021-01-11,125.32302856445312,126.47929089114106,124.85664214589357,125.5270809622862,100384500
2021-01-12,125.14816284179688,126.01292826031991,123.26316489383075,124.85666571536174,91951100
2021-01-13,127.17889404296875,127.72301407124303,124.84694682860504,125.10928088256377,88636800
2021-01-14,125.25505065917969,127.28578985507761,125.1092946758631,127.09146337014927,90221800
2021-01-15,123.53520202636719,126.52787663913662,123.39917203606663,125.1287025525268,111598500
2021-01-19,124.2056655883789,125.06071988412404,123.34090015787666,124.15708026227341,90757300
2021-01-20,128.28659057617188,128.7335548533042,124.90526215662156,125.01214395162096,104319500
2021-01-21,132.98931884765625,135.70993338633443,129.80231790485385,130.00637029637122,120150900
2021-01-22,135.12696838378906,135.88485193048166,131.19179469063414,132.4160646907934,114459400
2021-01-25,138.86782836914062,140.97630120112478,132.66871393860882,139.013584357772,157611700
2021-01-26,139.1009979248047,140.20867499016745,137.36174136904043,139.52852500725305,98390600
2021-01-27,138.03219604492188,140.20869106595407,136.42898412808006,139.36334793740457,140843800
2021-01-28,133.20310974121094,137.9641898687069,132.82416793009364,135.56422012291074,142621100
2021-01-29,128.2185516357422,132.86302336292994,126.51816929301403,131.9788209864335,177523800
2021-02-01,130.3367462158203,131.5415940017464,127.21775238608966,129.95780442586786,106239800
2021-02-02,131.16262817382812,132.44519444855226,130.7933975854858,131.8816374338767,83305400
2021-02-03,130.14242553710938,131.92054165395052,129.82178018887643,131.91081569341782,89880900
2021-02-04,133.4945831298828,133.5042942626405,130.7739685158837,132.43549143917588,84183100
2021-02-05,133.08103942871094,133.7232884555335,132.20525610000038,133.6551792335879,75693800
2021-02-08,133.2270050048828,133.27566293088242,131.29053239728702,132.37067302189544,71297200
2021-02-09,132.3511962890625,134.17090160726997,132.19551172596402,132.94478730279516,76774200
2021-02-10,131.74789428710938,133.30485887781032,130.78452077617774,132.80856880476307,73046600
2021-02-11,131.49485778808594,132.72095704438246,130.17144270344224,132.24413324277845,64280000
2021-02-12,131.72840881347656,131.88410821935858,130.0936095966532,130.73585850968206,60145100
2021-02-16,129.60707092285156,132.35120265140839,129.21782237561078,131.84520181246612,80576300
2021-02-17,127.3202896118164,128.66317119438432,125.98714852369966,127.7192638281322,97918500
2021-02-18,126.22067260742188,126.50286477250336,123.982542030246,125.72438263501022,96856700
2021-02-19,126.3763427734375,127.19375709134722,125.33513472608534,126.73639944443335,87668800
2021-02-22,122.61048889160156,126.2304187991235,122.22124775949521,124.56641277376495,103916400
2021-02-23,122.47423553466797,123.30136816472337,115.20518512538801,120.43072920624994,158273000
2021-02-24,121.97796630859375,122.1823162213377,118.94190197736167,121.57899955251936,111039900
2021-02-25,117.73528289794922,123.05813728709258,117.29739118012175,121.32602171110514,148199500
2021-02-26,117.99800109863281,121.49142336780443,117.93961010314024,119.29221728289741,164560400
2021-03-01,124.3523178100586,124.4885510714253,119.48682297794498,120.42099709481208,116307900
2021-03-02,121.754150390625,125.25730532990295,121.64710890595583,124.95564701355688,102260900
2021-03-03,118.77645874023438,122.32827149061751,118.56237577745944,121.45248092660913,112966300
2021-03-04,116.89836883544922,120.27502322512267,115.42899483365645,118.47479173492613,178155000
2021-03-05,118.1536865234375,118.65970219404976,114.40725661331615,117.72552798386944,153766600
2021-03-08,113.22981262207031,117.74499188213018,113.08384627126932,117.67687524164398,154376600
2021-03-09,117.83255767822266,118.77646492277744,115.5944343694315,115.82797605727136,129525800
2021-03-10,116.75242614746094,118.88350799775948,116.23667741969722,118.41642461584055,111943300
2021-03-11,118.67913818359375,119.89551178020834,117.99797193915168,119.24353731422019,103026500
2021-03-12,117.77418518066406,117.91041846338683,115.95449457965704,117.16113540841165,88105100
2021-03-15,120.65454864501953,120.6642817142442,117.18058534747087,118.14395874848536,92403800
2021-03-16,122.19206237792969,123.79767749192085,121.36492956895167,122.3185625972274,115227900
2021-03-17,121.40385437011719,122.47426197089396,119.04894873941929,120.71295485121438,111932600
2021-03-18,117.28762817382812,119.86634216018179,117.08327826271949,119.57440947336566,121229700
2021-03-19,116.76217651367188,118.16344180442128,116.4605181229748,116.67460114507908,185549500
2021-03-22,120.0706787109375,120.53776947303844,117.02488167357409,117.09299830303091,111912300
2021-03-23,119.24354553222656,120.89781076796868,118.8543044696532,120.01229458916613,95467100
2021-03-24,116.85945892333984,119.59387224546333,116.84000020937296,119.51602254128295,88530500
2021-03-25,117.34601593017578,118.38723908571315,115.79879193762964,116.32426633816141,98844700
2021-03-26,117.94932556152344,118.2120664416162,115.72092802368101,117.1124598512715,94071200
2021-03-29,118.1244888305664,119.28247903408416,117.48224734126221,118.37749665321657,80819200
2021-03-30,116.67456817626953,117.16111766205535,115.66254435493632,116.87891806940085,85671900
2021-03-31,118.86405181884766,120.19719278132602,117.89095275757859,118.37750228821312,118323800
2021-04-01,119.69119262695312,120.83944989383653,119.19490999339443,120.33344161440051,75089100
2021-04-05,122.51315307617188,122.76616086910339,119.75928140554619,120.53776349572522,88651200
2021-04-06,122.8148193359375,123.71006860087718,122.26988629191437,123.09701892635115,80171300
2021-04-07,124.4593734741211,124.47883218903853,121.77361794195266,122.44505868103397,83466700
2021-04-08,126.85321044921875,126.88240223692625,125.06271151102148,125.48113703370569,88844600
2021-04-09,129.4221954345703,129.46111286986317,125.98715639774359,126.3082809200934,106686700
2021-04-12,127.70951843261719,129.27620842056396,127.11592744716376,128.95508396794366,91420000
2021-04-13,130.81369018554688,131.0375136441806,128.38094270892825,128.87723269707828,91266500
2021-04-14,128.47828674316406,131.36839256751463,128.11824478906962,131.31000899099288,87222800
2021-04-15,130.88180541992188,131.36835488244947,130.04493975044198,130.22010527807376,89347100
2021-04-16,130.5509796142578,131.04725481288563,129.69464764958488,130.68721289515452,84922400
